Apsim version = 7.8
Title = HICKS.B_CC_ConvTill_MRTN_FreeDrained
 
year date sum_subsurface_drain sum_subsurface_drain_no3 sum_subsurface_drainerror sum_subsurface_drain_no3error
2011 08/17/2011 0 0 0 0
2011 08/18/2011 0 0 0 0
2011 08/19/2011 0 0 0 0
2011 08/20/2011 0 0 0 0
2011 08/21/2011 0 0 0 0
2011 08/22/2011 0 0 0 0
2011 08/23/2011 0 0 0 0
2011 08/24/2011 0 0 0 0
2011 08/25/2011 0 0 0 0
2011 08/26/2011 0 0 0 0
2011 08/27/2011 0 0 0 0
2011 08/28/2011 0 0 0 0
2011 08/29/2011 0 0 0 0
2011 08/30/2011 0 0 0 0
2011 08/31/2011 0 0 0 0
2011 09/01/2011 0 0 0 0
2011 09/02/2011 0 0 0 0
2011 09/03/2011 0 0 0 0
2011 09/04/2011 0 0 0 0
2011 09/05/2011 0 0 0 0
2011 09/06/2011 0 0 0 0
2011 09/07/2011 0 0 0 0
2011 09/08/2011 0 0 0 0
2011 09/09/2011 0 0 0 0
2011 09/10/2011 0 0 0 0
2011 09/11/2011 0 0 0 0
2011 09/12/2011 0 0 0 0
2011 09/13/2011 0 0 0 0
2011 09/14/2011 0 0 0 0
2011 09/15/2011 0 0 0 0
2011 09/16/2011 0 0 0 0
2011 09/17/2011 0 0 0 0
2011 09/18/2011 0 0 0 0
2011 09/19/2011 0 0 0 0
2011 09/20/2011 0 0 0 0
2011 09/21/2011 0 0 0 0
2011 09/22/2011 0 0 0 0
2011 09/23/2011 0 0 0 0
2011 09/24/2011 0 0 0 0
2011 09/25/2011 0 0 0 0
2011 09/26/2011 0 0 0 0
2011 09/27/2011 0 0 0 0
2011 09/28/2011 0 0 0 0
2011 09/29/2011 0 0 0 0
2011 09/30/2011 0 0 0 0
2011 10/01/2011 0 0 0 0
2011 10/02/2011 0 0 0 0
2011 10/03/2011 0 0 0 0
2011 10/04/2011 0 0 0 0
2011 10/05/2011 0 0 0 0
2011 10/06/2011 0 0 0 0
2011 10/07/2011 0 0 0 0
2011 10/08/2011 0 0 0 0
2011 10/09/2011 0 0 0 0
2011 10/10/2011 0 0 0 0
2011 10/11/2011 0 0 0 0
2011 10/12/2011 0 0 0 0
2011 10/13/2011 0 0 0 0
2011 10/14/2011 0 0 0 0
2011 10/15/2011 0 0 0 0
2011 10/16/2011 0 0 0 0
2011 10/17/2011 0 0 0 0
2011 10/18/2011 0 0 0 0
2011 10/19/2011 0 0 0 0
2011 10/20/2011 0 0 0 0
2011 10/21/2011 0 0 0 0
2011 10/22/2011 0 0 0 0
2011 10/23/2011 0 0 0 0
2011 10/24/2011 0 0 0 0
2011 10/25/2011 0 0 0 0
2011 10/26/2011 0 0 0 0
2011 10/27/2011 0 0 0 0
2011 10/28/2011 0 0 0 0
2011 10/29/2011 0 0 0 0
2011 10/30/2011 0 0 0 0
2011 10/31/2011 0 0 0 0
2011 11/01/2011 0 0 0 0
2011 11/02/2011 0 0 0 0
2011 11/03/2011 0 0 0 0
2011 11/04/2011 0 0 0 0
2011 11/05/2011 0 0 0 0
2011 11/06/2011 0 0 0 0
2011 11/07/2011 0 0 0 0
2011 11/08/2011 0 0 0 0
2011 11/09/2011 0 0 0 0
2011 11/10/2011 0 0 0 0
2011 11/11/2011 0 0 0 0
2011 11/12/2011 0 0 0 0
2011 11/13/2011 0 0 0 0
2011 11/14/2011 0 0 0 0
2011 11/15/2011 0 0 0 0
2011 11/16/2011 0 0 0 0
2011 11/17/2011 0 0 0 0
2011 11/18/2011 0 0 0 0
2011 11/19/2011 0 0 0 0
2011 11/20/2011 0 0 0 0
2011 11/21/2011 0 0 0 0
2011 11/22/2011 0 0 0 0
2011 11/23/2011 0 0 0 0
2011 11/24/2011 0 0 0 0
2011 11/25/2011 0 0 0 0
2011 11/26/2011 0 0 0 0
2011 11/27/2011 0 0 0 0
2011 11/28/2011 0 0 0 0
2011 11/29/2011 0 0 0 0
2011 11/30/2011 0 0 0 0
2011 12/01/2011 0 0 0 0
2011 12/02/2011 0 0 0 0
2011 12/03/2011 0 0 0 0
2011 12/04/2011 0 0 0 0
2011 12/05/2011 0 0 0 0
2011 12/06/2011 0 0 0 0
2011 12/07/2011 0 0 0 0
2011 12/08/2011 0 0 0 0
2011 12/09/2011 0 0 0 0
2011 12/10/2011 0 0 0 0
2011 12/11/2011 0 0 0 0
2011 12/12/2011 0 0 0 0
2011 12/13/2011 0 0 0 0
2011 12/14/2011 0 0 0 0
2011 12/15/2011 0 0 0 0
2011 12/16/2011 0 0 0 0
2011 12/17/2011 0 0 0 0
2011 12/18/2011 0 0 0 0
2011 12/19/2011 0 0 0 0
2011 12/20/2011 0 0 0 0
2011 12/21/2011 0 0 0 0
2011 12/22/2011 0 0 0 0
2011 12/23/2011 0 0 0 0
2011 12/24/2011 0 0 0 0
2011 12/25/2011 0 0 0 0
2011 12/26/2011 0 0 0 0
2011 12/27/2011 0 0 0 0
2011 12/28/2011 0 0 0 0
2011 12/29/2011 0 0 0 0
2011 12/30/2011 0 0 0 0
2011 12/31/2011 0 0 0 0
2012 01/01/2012 0 0 0 0
2012 01/02/2012 0 0 0 0
2012 01/03/2012 0 0 0 0
2012 01/04/2012 0 0 0 0
2012 01/05/2012 0 0 0 0
2012 01/06/2012 0 0 0 0
2012 01/07/2012 0 0 0 0
2012 01/08/2012 0 0 0 0
2012 01/09/2012 0 0 0 0
2012 01/10/2012 0 0 0 0
2012 01/11/2012 0 0 0 0
2012 01/12/2012 0 0 0 0
2012 01/13/2012 0 0 0 0
2012 01/14/2012 0 0 0 0
2012 01/15/2012 0 0 0 0
2012 01/16/2012 0 0 0 0
2012 01/17/2012 0 0 0 0
2012 01/18/2012 0 0 0 0
2012 01/19/2012 0 0 0 0
2012 01/20/2012 0 0 0 0
2012 01/21/2012 0 0 0 0
2012 01/22/2012 0 0 0 0
2012 01/23/2012 0 0 0 0
2012 01/24/2012 0 0 0 0
2012 01/25/2012 0 0 0 0
2012 01/26/2012 0 0 0 0
2012 01/27/2012 0 0 0 0
2012 01/28/2012 0 0 0 0
2012 01/29/2012 0 0 0 0
2012 01/30/2012 0 0 0 0
2012 01/31/2012 0 0 0 0
2012 02/01/2012 0 0 0 0
2012 02/02/2012 0 0 0 0
2012 02/03/2012 0 0 0 0
2012 02/04/2012 0 0 0 0
2012 02/05/2012 0 0 0 0
2012 02/06/2012 0 0 0 0
2012 02/07/2012 0 0 0 0
2012 02/08/2012 0 0 0 0
2012 02/09/2012 0 0 0 0
2012 02/10/2012 0 0 0 0
2012 02/11/2012 0 0 0 0
2012 02/12/2012 0 0 0 0
2012 02/13/2012 0 0 0 0
2012 02/14/2012 0 0 0 0
2012 02/15/2012 0 0 0 0
2012 02/16/2012 0 0 0 0
2012 02/17/2012 0 0 0 0
2012 02/18/2012 0 0 0 0
2012 02/19/2012 0 0 0 0
2012 02/20/2012 0 0 0 0
2012 02/21/2012 0 0 0 0
2012 02/22/2012 0 0 0 0
2012 02/23/2012 0 0 0 0
2012 02/24/2012 0 0 0 0
2012 02/25/2012 0 0 0 0
2012 02/26/2012 0 0 0 0
2012 02/27/2012 0 0 0 0
2012 02/28/2012 0 0 0 0
2012 02/29/2012 0 0 0 0
2012 03/01/2012 0 0 0 0
2012 03/02/2012 0 0 0 0
2012 03/03/2012 0 0 0 0
2012 03/04/2012 0 0 0 0
2012 03/05/2012 0 0 0 0
2012 03/06/2012 0 0 0 0
2012 03/07/2012 0 0 0 0
2012 03/08/2012 0 0 0 0
2012 03/09/2012 0 0 0 0
2012 03/10/2012 0 0 0 0
2012 03/11/2012 0 0 0 0
2012 03/12/2012 0 0 0 0
2012 03/13/2012 0 0 0 0
2012 03/14/2012 0 0 0 0
2012 03/15/2012 0 0 0 0
2012 03/16/2012 0 0 0 0
2012 03/17/2012 0 0 0 0
2012 03/18/2012 0 0 0 0
2012 03/19/2012 0 0 0 0
2012 03/20/2012 0 0 0 0
2012 03/21/2012 0 0 0 0
2012 03/22/2012 0 0 0 0
2012 03/23/2012 0 0 0 0
2012 03/24/2012 0 0 0 0
2012 03/25/2012 0 0 0 0
2012 03/26/2012 0 0 0 0
2012 03/27/2012 0 0 0 0
2012 03/28/2012 0 0 0 0
2012 03/29/2012 0 0 0 0
2012 03/30/2012 0 0 0 0
2012 03/31/2012 0 0 0 0
2012 04/01/2012 0 0 0 0
2012 04/02/2012 0 0 0 0
2012 04/03/2012 0 0 0 0
2012 04/04/2012 0 0 0 0
2012 04/05/2012 0 0 0 0
2012 04/06/2012 0 0 0 0
2012 04/07/2012 0 0 0 0
2012 04/08/2012 0 0 0 0
2012 04/09/2012 0 0 0 0
2012 04/10/2012 0 0 0 0
2012 04/11/2012 0 0 0 0
2012 04/12/2012 0 0 0 0
2012 04/13/2012 0 0 0 0
2012 04/14/2012 0 0 0 0
2012 04/15/2012 0 0 0 0
2012 04/16/2012 0 0 0 0
2012 04/17/2012 0 0 0 0
2012 04/18/2012 0 0 0 0
2012 04/19/2012 0 0 0 0
2012 04/20/2012 0 0 0 0
2012 04/21/2012 0 0 0 0
2012 04/22/2012 0 0 0 0
2012 04/23/2012 0 0 0 0
2012 04/24/2012 0 0 0 0
2012 04/25/2012 0 0 0 0
2012 04/26/2012 0 0 0 0
2012 04/27/2012 0 0 0 0
2012 04/28/2012 0 0 0 0
2012 04/29/2012 0 0 0 0
2012 04/30/2012 0 0 0 0
2012 05/01/2012 0 0 0 0
2012 05/02/2012 0 0 0 0
2012 05/03/2012 0 0 0 0
2012 05/04/2012 0 0 0 0
2012 05/05/2012 0 0 0 0
2012 05/06/2012 1.2273322 0.012899261422 0 0
2012 05/07/2012 2.3292919 0.024480857869 0 0
2012 05/08/2012 3.1392261 0.037334513623 0 0
2012 05/09/2012 3.8327402 0.04834058239 0 0
2012 05/10/2012 4.4375225 0.057938477491 0 0
2012 05/11/2012 4.77550441 0.0633022504027 0 0
2012 05/12/2012 4.98574027 0.0666386935009 0 0
2012 05/13/2012 5.15636755 0.0693465484345 0 0
2012 05/14/2012 5.28929942 0.0714561772114 0 0
2012 05/15/2012 5.384710866 0.07297035685942 0 0
2012 05/16/2012 5.4070820083 0.073325386887721 0 0
2012 05/17/2012 5.5440024583 0.075498314429221 0 0
2012 05/18/2012 5.6435988303 0.077078908852861 0 0
2012 05/19/2012 5.6725573363 0.077538480343081 0 0
2012 05/20/2012 5.6834441703 0.077711254398661 0 0
2012 05/21/2012 5.6870460143 0.077768415662941 0 0
2012 05/22/2012 5.7747618133 0.079160465393071 0 0
2012 05/23/2012 5.7921403385 0.079436262587995 0 0
2012 05/24/2012 7.3177304785 0.103647378109795 0 0
2012 05/25/2012 9.4632340785 0.137696520241795 0 0
2012 05/26/2012 14.9033817785 0.224031664240795 0 0
2012 05/27/2012 21.1097297785 0.322526407000795 0 0
2012 05/28/2012 36.0157087785 0.559084293730795 0 0
2012 05/29/2012 44.4807667785 0.711370687150795 0 0
2012 05/30/2012 50.2988837785 1.52433617556079 0 0
2012 05/31/2012 56.1214757785 2.33792695572079 0 0
2012 06/01/2012 61.3113017785 3.03180669192079 0 0
2012 06/02/2012 65.5465817785 3.5980636279208 0 0
2012 06/03/2012 69.1040967785 4.07370338342079 0 0
2012 06/04/2012 71.9635787785 4.45601612682079 0 0
2012 06/05/2012 73.1227007785 4.61099073822079 0 0
2012 06/06/2012 73.1227007785 4.61099073822079 0 0
2012 06/07/2012 73.1227007785 4.61099073822079 0 0
2012 06/08/2012 73.6154510785 4.6768714533308 0 0
2012 06/09/2012 74.1654910785 4.7504118013308 0 0
2012 06/10/2012 74.5255086785 4.7985461544508 0 0
2012 06/11/2012 74.7099508385 4.82320607124279 0 0
2012 06/12/2012 74.8241450285 4.83847383444579 0 0
2012 06/13/2012 74.9542153785 4.85586424024079 0 0
2012 06/14/2012 75.0045236345 4.86259045406799 0 0
2012 06/15/2012 75.0045236345 4.86259045406799 0 0
2012 06/16/2012 75.0045236345 4.86259045406799 0 0
2012 06/17/2012 75.0047643078 4.8626226320882 0 0
2012 06/18/2012 75.0047643078 4.8626226320882 0 0
2012 06/19/2012 75.0047643078 4.8626226320882 0 0
2012 06/20/2012 75.0047643078 4.8626226320882 0 0
2012 06/21/2012 75.0047643078 4.8626226320882 0 0
2012 06/22/2012 75.0047643078 4.8626226320882 0 0
2012 06/23/2012 75.0047643078 4.8626226320882 0 0
2012 06/24/2012 75.0047643078 4.8626226320882 0 0
2012 06/25/2012 75.0047643078 4.8626226320882 0 0
2012 06/26/2012 75.0047643078 4.8626226320882 0 0
2012 06/27/2012 75.0047643078 4.8626226320882 0 0
2012 06/28/2012 75.0047643078 4.8626226320882 0 0
2012 06/29/2012 75.0047643078 4.8626226320882 0 0
2012 06/30/2012 75.0047643078 4.8626226320882 0 0
2012 07/01/2012 75.0047643078 4.8626226320882 0 0
2012 07/02/2012 75.0047643078 4.8626226320882 0 0
2012 07/03/2012 75.0047643078 4.8626226320882 0 0
2012 07/04/2012 75.0047643078 4.8626226320882 0 0
2012 07/05/2012 75.0047643078 4.8626226320882 0 0
2012 07/06/2012 75.0047643078 4.8626226320882 0 0
2012 07/07/2012 75.0047643078 4.8626226320882 0 0
2012 07/08/2012 75.0047643078 4.8626226320882 0 0
2012 07/09/2012 75.0047643078 4.8626226320882 0 0
2012 07/10/2012 75.0047643078 4.8626226320882 0 0
2012 07/11/2012 75.0047643078 4.8626226320882 0 0
2012 07/12/2012 75.0047643078 4.8626226320882 0 0
2012 07/13/2012 75.0047643078 4.8626226320882 0 0
2012 07/14/2012 75.0047643078 4.8626226320882 0 0
2012 07/15/2012 75.0047643078 4.8626226320882 0 0
2012 07/16/2012 75.0047643078 4.8626226320882 0 0
2012 07/17/2012 75.0047643078 4.8626226320882 0 0
2012 07/18/2012 75.0047643078 4.8626226320882 0 0
2012 07/19/2012 75.0047643078 4.8626226320882 0 0
2012 07/20/2012 75.0047643078 4.8626226320882 0 0
2012 07/21/2012 75.0047643078 4.8626226320882 0 0
2012 07/22/2012 75.0047643078 4.8626226320882 0 0
2012 07/23/2012 75.0047643078 4.8626226320882 0 0
2012 07/24/2012 75.0047643078 4.8626226320882 0 0
2012 07/25/2012 75.0047643078 4.8626226320882 0 0
2012 07/26/2012 75.0047643078 4.8626226320882 0 0
2012 07/27/2012 75.0047643078 4.8626226320882 0 0
2012 07/28/2012 75.0047643078 4.8626226320882 0 0
2012 07/29/2012 75.0047643078 4.8626226320882 0 0
2012 07/30/2012 75.0047643078 4.8626226320882 0 0
2012 07/31/2012 75.0047643078 4.8626226320882 0 0
2012 08/01/2012 75.0047643078 4.8626226320882 0 0
2012 08/02/2012 75.0047643078 4.8626226320882 0 0
2012 08/03/2012 75.0047643078 4.8626226320882 0 0
2012 08/04/2012 75.0047643078 4.8626226320882 0 0
2012 08/05/2012 75.0047643078 4.8626226320882 0 0
2012 08/06/2012 75.0047643078 4.8626226320882 0 0
2012 08/07/2012 75.0047643078 4.8626226320882 0 0
2012 08/08/2012 75.0047643078 4.8626226320882 0 0
2012 08/09/2012 75.0047643078 4.8626226320882 0 0
2012 08/10/2012 75.0047643078 4.8626226320882 0 0
2012 08/11/2012 75.0047643078 4.8626226320882 0 0
2012 08/12/2012 75.0047643078 4.8626226320882 0 0
2012 08/13/2012 75.0047643078 4.8626226320882 0 0
2012 08/14/2012 75.0047643078 4.8626226320882 0 0
2012 08/15/2012 75.0047643078 4.8626226320882 0 0
2012 08/16/2012 75.0047643078 4.8626226320882 0 0
2012 08/17/2012 75.0047643078 4.8626226320882 0 0
2012 08/18/2012 75.0047643078 4.8626226320882 0 0
2012 08/19/2012 75.0047643078 4.8626226320882 0 0
2012 08/20/2012 75.0047643078 4.8626226320882 0 0
2012 08/21/2012 75.0047643078 4.8626226320882 0 0
2012 08/22/2012 75.0047643078 4.8626226320882 0 0
2012 08/23/2012 75.0047643078 4.8626226320882 0 0
2012 08/24/2012 75.0047643078 4.8626226320882 0 0
2012 08/25/2012 75.0047643078 4.8626226320882 0 0
2012 08/26/2012 75.0047643078 4.8626226320882 0 0
2012 08/27/2012 75.0047643078 4.8626226320882 0 0
2012 08/28/2012 75.0047643078 4.8626226320882 0 0
2012 08/29/2012 75.0047643078 4.8626226320882 0 0
2012 08/30/2012 75.0047643078 4.8626226320882 0 0
2012 08/31/2012 75.0047643078 4.8626226320882 0 0
2012 09/01/2012 75.0047643078 4.8626226320882 0 0
2012 09/02/2012 75.0047643078 4.8626226320882 0 0
2012 09/03/2012 75.0047643078 4.8626226320882 0 0
2012 09/04/2012 75.0047643078 4.8626226320882 0 0
2012 09/05/2012 75.0047643078 4.8626226320882 0 0
2012 09/06/2012 75.0047643078 4.8626226320882 0 0
2012 09/07/2012 75.0047643078 4.8626226320882 0 0
2012 09/08/2012 75.0047643078 4.8626226320882 0 0
2012 09/09/2012 75.0047643078 4.8626226320882 0 0
2012 09/10/2012 75.0047643078 4.8626226320882 0 0
2012 09/11/2012 75.0047643078 4.8626226320882 0 0
2012 09/12/2012 75.0047643078 4.8626226320882 0 0
2012 09/13/2012 75.0047643078 4.8626226320882 0 0
2012 09/14/2012 75.0047643078 4.8626226320882 0 0
2012 09/15/2012 75.0047643078 4.8626226320882 0 0
2012 09/16/2012 75.0047643078 4.8626226320882 0 0
2012 09/17/2012 75.0047643078 4.8626226320882 0 0
2012 09/18/2012 75.0047643078 4.8626226320882 0 0
2012 09/19/2012 75.0047643078 4.8626226320882 0 0
2012 09/20/2012 75.0047643078 4.8626226320882 0 0
2012 09/21/2012 75.0047643078 4.8626226320882 0 0
2012 09/22/2012 75.0047643078 4.8626226320882 0 0
2012 09/23/2012 75.0047643078 4.8626226320882 0 0
2012 09/24/2012 75.0047643078 4.8626226320882 0 0
2012 09/25/2012 75.0047643078 4.8626226320882 0 0
2012 09/26/2012 75.0047643078 4.8626226320882 0 0
2012 09/27/2012 75.0047643078 4.8626226320882 0 0
2012 09/28/2012 75.0047643078 4.8626226320882 0 0
2012 09/29/2012 75.0047643078 4.8626226320882 0 0
2012 09/30/2012 75.0047643078 4.8626226320882 0 0
2012 10/01/2012 75.0047643078 4.8626226320882 0 0
2012 10/02/2012 75.0047643078 4.8626226320882 0 0
2012 10/03/2012 75.0047643078 4.8626226320882 0 0
2012 10/04/2012 75.0047643078 4.8626226320882 0 0
2012 10/05/2012 75.0047643078 4.8626226320882 0 0
2012 10/06/2012 75.0047643078 4.8626226320882 0 0
2012 10/07/2012 75.0047643078 4.8626226320882 0 0
2012 10/08/2012 75.0047643078 4.8626226320882 0 0
2012 10/09/2012 75.0047643078 4.8626226320882 0 0
2012 10/10/2012 75.0047643078 4.8626226320882 0 0
2012 10/11/2012 75.0047643078 4.8626226320882 0 0
2012 10/12/2012 75.0047643078 4.8626226320882 0 0
2012 10/13/2012 75.0047643078 4.8626226320882 0 0
2012 10/14/2012 75.0047643078 4.8626226320882 0 0
2012 10/15/2012 75.0047643078 4.8626226320882 0 0
2012 10/16/2012 75.0047643078 4.8626226320882 0 0
2012 10/17/2012 75.0047643078 4.8626226320882 0 0
2012 10/18/2012 75.0047643078 4.8626226320882 0 0
2012 10/19/2012 75.0047643078 4.8626226320882 0 0
2012 10/20/2012 75.0047643078 4.8626226320882 0 0
2012 10/21/2012 75.0047643078 4.8626226320882 0 0
2012 10/22/2012 75.0047643078 4.8626226320882 0 0
2012 10/23/2012 75.0047643078 4.8626226320882 0 0
